# First field is # dimensions of each datapoint, 2nd is gesture class, Next fields are raw time series in order t_f1[0], t_f2[0], t_f3[0] etc. where f1, f2, etc are features and [0] is time
1,1,0.7160022854804993,0.7275753617286682,0.7335538268089294,0.7452384829521179,0.7588776350021362,0.7844271659851074,0.8108970522880554,0.8258056044578552,0.8258056044578552,0.8116753101348877,0.5235591530799866,0.05067919194698334,-0.028926964849233627,-0.03620070591568947,-0.001478148507885635,0.010408839210867882,0.04019325226545334,0.053507085889577866,0.09127672016620636,0.11796887218952179,
1,1,0.8945209383964539,0.8873087167739868,0.8351214528083801,0.6474055051803589,0.21560122072696686,-0.01229451410472393,-0.026282809674739838,0.018128124997019768,0.021193256601691246,0.03125623241066933,0.0477975495159626,
1,1,0.9146814942359924,0.9170706868171692,0.914918065071106,0.912480354309082,0.9102960824966431,0.9088523387908936,0.9042165279388428,0.8553231358528137,0.7427468299865723,0.48602598905563354,0.0934518575668335,-0.08105884492397308,-0.11747323721647263,-0.08415345847606659,-0.036654647439718246,-0.019766736775636673,-0.012081333436071873,-0.005514882039278746,
1,1,-0.8914850950241089,-0.8923525810241699,-0.9009588360786438,0.9027382731437683,0.90057373046875,0.8698709607124329,0.7754231095314026,0.5579714775085449,0.45949578285217285,0.15553130209445953,-0.010914172045886517,-0.06593268364667892,-0.05201622471213341,-0.024988071992993355,-0.009413624182343483,
1,1,0.8653479814529419,0.8581027388572693,0.8574833869934082,0.8630916476249695,0.861794114112854,0.8287939429283142,0.6877365708351135,0.4776454567909241,0.12721487879753113,-0.11555641144514084,-0.10779361426830292,
1,1,0.8274639248847961,0.8262550830841064,0.82644122838974,0.8237733840942383,0.805011510848999,0.739108681678772,0.48147767782211304,0.10158327966928482,-0.07721412926912308,-0.09757722169160843,-0.07747616618871689,-0.04788702726364136,-0.02762632630765438,-0.012036035768687725,-0.001730012590996921,0.006814139429479837,
1,1,0.8517060875892639,0.8525883555412292,0.8496187329292297,0.8077347874641418,0.3060351312160492,0.032896656543016434,-0.0022198683582246304,-0.013306700624525547,0.0030297923367470503,0.020588507875800133,0.020588507875800133,
1,1,0.8667514324188232,0.8674936890602112,0.8577308058738708,0.8249683380126953,0.7302024960517883,0.4115423858165741,0.21274209022521973,0.07824569940567017,0.002277228282764554,0.01936575584113598,0.04245951771736145,0.04844941943883896,0.06329848617315292,
1,1,0.8766394853591919,0.8774842619895935,0.8491910099983215,0.6816324591636658,0.4161688983440399,0.24585482478141785,0.11619757860898972,
1,1,0.8426494598388672,0.8420553803443909,0.8384451270103455,0.7929257154464722,0.7580699324607849,0.6317694187164307,0.2610672116279602,0.03019644506275654,-0.04370934143662453,-0.03429149463772774,0.002246045507490635,0.01720414310693741,0.034003809094429016,0.03833673149347305,0.052585531026124954,
1,1,0.8442410230636597,0.8400190472602844,0.826213002204895,0.7609768509864807,0.6368900537490845,0.3378080129623413,0.18262915313243866,0.020351815968751907,-0.030077021569013596,-0.021980268880724907,0.00828282255679369,0.0193954985588789,0.01858547143638134,0.022865189239382744,
1,1,0.8604016304016113,0.8445336818695068,0.7521141171455383,0.46897926926612854,0.12244587391614914,0.03326929733157158,-0.02201085537672043,-0.045221857726573944,-0.03197213262319565,-0.01618264988064766,-0.00894765742123127,0.015463779680430889,0.03085254691541195,0.10666096210479736,0.21318037807941437,
